get signer address,10235,54,15,4,2,17,0,6006408,0,0,5,54,26,2,49,16,9,0,1,1194,2166,231,4,0,81,9,66,0,2,155,34,1871,0,0,89,53,46,1,0,121,0,211,0,16,50,93855,29,4,2,0,1819,68,12,5439,278,4,0,2,1,0,9,10,0,19,46257,4,93851,0,1,90,10,12,0,0,16,0,0,0,16,25,0,0,1046,24,46011392
create new account and deploy contract,6623717,35299,11585,4810,892,17,178,11400,0,0,3209,37078,12308,180,27105,10518,2323,0,1,796333,1218613,132307,2140,0,55439,4281,53647,0,2,105531,19082,1169025,890,4272,53667,32449,26746,357,712,89123,0,139407,0,8382,33692,539,14447,2674,180,890,1178766,56675,11404,3527562,201245,3386,18868,2,1,0,4281,8198,178,375,29330902,4098,357,712,1,53668,11936,6420,356,6586,8560,0,0,0,10518,20852,0,534,704511,2160,252867704
emit event + get public account,10312,56,16,4,37632,17,1,2408208,9636,0,5,55,26,2,49,16,12,0,1,1205,2166,231,4,0,81,9,68,0,9638,155,34,1886,0,0,89,53,46,3,0,122,0,211,0,16,52,37634,31,55994,2,0,1830,69,12,5481,284,4,0,2,2,0,9,10,0,9655,46402,4,65622,0,1,90,10,12,0,16,16,0,0,0,16,25,0,0,1053,28019,151676112
copy array from storage and save a duplicate,10474,59,16,4,2,17,0,1248584,0,0,5,55,26,4,49,16,12,2,1,1237,3177,231,4,0,81,9,69,0,1860,158,34,1904,1,0,89,53,46,1,0,125,3716,214,0,16,53,13013,31,4,5576,0,1855,72,15,5568,292,4,74320,2,2,0,9,10,0,5593,78597,4,29729,1,1,90,10,12,0,16,16,0,0,0,16,28,0,14864,1079,5598,74146712
create new account + call empty contract function,2224923,10269,3641,966,78,17,1,1068560,16622,0,745,11303,4244,76,9817,3642,530,0,1,259540,479842,47369,892,0,18211,1415,15830,0,16624,33751,7508,401046,74,740,18515,10561,9444,77,296,27205,0,46387,0,3198,11226,16702,4545,306,2,370,399656,16349,3564,1181347,62371,1114,0,2,2,0,1415,2378,74,16715,10250055,1262,16698,296,1,18516,2896,2676,148,16,3568,0,0,0,3494,5724,0,0,229122,249,122998248
get public account + borrow array from storage,10471,61,15,4,28248,17,0,3328496,0,0,5,56,26,3,49,16,15,1,1,1230,2672,231,4,0,81,9,68,0,2,157,34,1914,1,0,89,53,46,1,0,124,2263,213,0,16,55,44095,33,56496,2265,0,1854,70,13,5564,293,4,147095,2,3,0,9,10,0,6808,58317,5,90439,1,1,90,10,12,0,8,16,2263,2263,0,16,28,0,29419,1074,30533,76920848
load and save empty string on signers address + convert int to string,10368,56,17,4,2,17,0,12659632,0,0,5,55,26,2,49,16,12,0,1,1217,869083,231,4,0,81,9,69,0,46541,156,35,1890,0,0,89,53,46,1,0,123,46539,212,0,16,52,181007,31,4,93080,0,1839,71,14,5511,286,4,0,2,2,0,9,10,0,19,884542,4,367157,0,1,90,10,12,0,0,16,0,0,0,16,25,0,0,1062,227562,419158800
get account and get storage capacity + get account and get available balance,7122837,31496,9448,3148,6417,15737,4716,60864,2104,1572,1577,33067,14174,2,33061,11020,1584,0,1,804499,1636260,157431,3148,2485,59817,4725,45656,786,2,107051,25186,1308218,0,0,59825,33065,31486,6289,0,80296,786,147979,2485,11020,36208,3809,14179,14406,2360,0,1289301,47230,9444,3769641,190497,3148,0,2,2,0,4725,7870,0,22988,34879546,3148,12753,0,4971,59826,7870,9444,0,136688,12592,2485,786,0,11020,17317,0,0,721032,24263,238002176
load and save long string on signers address,10298,54,16,4,2,17,0,2754248,0,0,5,54,26,2,49,16,9,0,1,1208,2330,231,4,0,81,9,68,0,43037,156,35,1875,0,0,89,53,46,1,0,122,43035,212,0,16,50,43042,29,4,86072,0,1829,71,14,5474,281,4,0,2,1,0,9,10,0,19,821415,4,215176,0,1,90,10,12,0,0,16,0,0,0,16,25,0,0,1055,86094,160914952
create new account + convert int to string,2683612,14313,4695,1948,74,17,0,3740128,0,0,1301,15031,4994,74,10993,4264,948,0,1,322542,793790,53583,868,0,22473,1665,21740,0,2,42779,7738,473778,360,1728,21761,13157,10774,73,288,36121,0,56515,0,3400,13660,51960,5863,292,2,360,477608,22965,4620,1429070,81573,1372,0,2,2,0,1665,3322,72,91,11853273,1660,51956,288,1,21762,4834,2604,144,0,3472,0,0,0,4264,8450,0,0,285311,52122,155257968
load and save long string on signers address,10298,54,16,4,2,17,0,6080392,0,0,5,54,26,2,49,16,9,0,1,1208,2330,231,4,0,81,9,68,0,95008,156,35,1875,0,0,89,53,46,1,0,122,95006,212,0,16,50,95013,29,4,190014,0,1829,71,14,5474,281,4,0,2,1,0,9,10,0,19,1756893,4,475031,0,1,90,10,12,0,0,16,0,0,0,16,25,0,0,1055,190036,368664656
transfer tokens + get account and get balance,14804506,65458,22450,6544,11398,25632,3276,64912,1483,1092,3275,68725,29456,2,68719,22907,3282,0,1,1672213,3400242,327231,6544,2106,124341,9819,94903,1014,1878,222517,52354,2719269,2,0,124349,68723,65446,4912,0,166898,5235,307593,2106,22906,75262,4926,29461,21616,2577,0,2679986,98174,19634,7834499,395961,6545,0,2,2,1407,9819,16361,0,29805,71521096,6546,12576,0,7025,124350,16360,19632,0,69312,26176,2575,1483,938,22906,35997,0,0,1498737,30557,517065008
get account and get available balance + load and save empty string on signers address,5973666,26416,7925,2640,5274,13197,3954,1278144,1977,1318,1323,27733,11888,2,27727,9242,1330,0,1,674716,1372231,132031,2640,1977,50165,3963,38291,659,19149,89780,21123,1097148,0,0,50173,27731,26406,5273,0,67342,19806,124104,1977,9242,30366,22450,11893,11866,40273,0,1081283,39612,7922,3161466,159765,2640,0,2,2,0,3963,6600,0,20448,29596436,2640,107599,0,3955,50174,6600,7920,0,126528,10560,1977,659,0,9242,14523,0,0,604707,58747,262932232
add and remove key to/from account + transfer tokens,10501,58,3431,4,8538,17,6,75456,1138,2,5,55,26,2,49,17,13,0,1,1248,2436,231,4,571,81,9,75,569,2278,157,35,1900,2,0,89,53,46,7,0,129,5690,213,571,16,52,4533,31,13661,1142,0,1859,75,14,5586,291,5,119782,2,2,1707,9,11,0,13675,106557,6,13035,0,4555,90,10,12,0,76038,16,1140,1138,1138,16,27,0,1626,1079,4549,49581880
get signer receiver + get account and get balance,16321139,75267,26720,7089,69102,25632,3275,1070736,545,1092,5455,82895,31091,547,71989,26721,3827,0,1,1903817,3542062,347396,6544,17822,133606,10364,116155,16730,2,247586,55079,2941621,546,5450,135794,77443,69261,4911,2180,199595,16730,340292,17822,23451,82347,17828,33276,139839,17824,2725,2931760,119971,26173,8666115,457540,8180,0,2,2,0,10364,17450,545,34734,76001921,9270,83652,2180,35643,135795,21265,19632,1090,39280,26176,17822,16730,0,25631,41991,0,0,1680753,59644,392545360
copy array from storage,10397,59,14,4,2,17,0,1469000,0,0,5,55,26,3,49,16,12,1,1,1220,2672,231,4,0,81,9,67,0,2,157,34,1899,1,0,89,53,46,1,0,123,2186,213,0,16,53,15309,31,4,2188,0,1843,69,13,5525,287,4,32790,2,2,0,9,10,0,6577,57843,4,30605,1,1,90,10,12,0,8,16,0,0,0,16,28,0,6558,1067,2210,24453168
add and remove key to/from account,10266,54,16,4,2,17,0,212912,0,0,5,54,26,2,49,16,10,0,1,1202,2395,231,4,0,81,9,69,0,2,155,35,1872,0,0,89,53,46,1,0,123,0,211,0,16,50,2962,29,4,2,0,1824,70,12,5458,279,4,653497,2,1,0,9,10,0,19,46311,4,5915,0,1,90,10,12,0,215861,16,0,0,0,16,25,0,8871,1050,2981,520592064
get signer receiver + call empty contract function,10373,57,15,4,10752,17,6,3975760,59434,2,5,55,26,2,49,16,12,0,1,1221,2167,231,4,2689,81,9,70,2687,59436,156,34,1891,1,0,89,53,46,8,0,124,2687,212,2689,16,52,62129,31,21506,2691,0,1838,70,13,5517,284,5,0,2,2,0,9,10,0,62140,95559,5,72871,0,5377,90,10,12,0,56,16,2689,2687,0,16,26,0,0,1061,5401,192609960
create new account,9212070,40735,12218,4072,341,17,0,21704,0,0,2039,42768,18332,2,42763,14254,2043,0,1,1040571,2115492,203631,4072,0,77373,6111,59053,0,2,138467,32578,1692129,0,0,77381,42767,40726,340,0,103854,0,191407,0,14254,46832,344,18335,1360,2,0,1667668,61089,12216,4874845,246394,4072,0,2,1,0,6111,10180,0,358,44153572,4072,340,0,1,77382,10180,12216,0,0,16288,0,0,0,14254,22400,0,0,932620,1041,499126472
convert int to string and concatenate it + load and save empty string on signers address,10379,56,17,4,2,17,0,5587384,0,0,5,55,26,2,49,16,12,0,1,1220,877351,231,4,0,81,9,70,0,10124,156,36,1890,0,0,89,53,46,1,0,124,10122,212,0,16,52,78735,31,4,20246,0,1841,72,14,5518,286,4,0,2,2,0,9,10,0,19,229060,4,187822,0,1,90,10,12,0,0,16,0,0,0,16,25,0,0,1064,157478,193075672
transfer tokens,10404,56,18801,4,46968,17,6,200392,6262,2,5,54,26,2,49,17,9,0,1,1233,2167,231,4,3133,81,9,72,3131,12526,157,34,1884,2,0,89,53,46,7,0,126,31310,213,3133,16,50,21924,29,75149,6266,0,1844,73,14,5533,285,5,0,2,1,9393,9,11,0,75163,372877,6,65752,0,25051,90,10,12,0,200440,16,6264,6262,6262,16,27,0,0,1069,21941,124416520
load and save empty string on signers address,10298,54,16,4,2,17,0,1791816,0,0,5,54,26,2,49,16,9,0,1,1208,2170,231,4,0,81,9,68,0,27999,156,35,1875,0,0,89,53,46,1,0,122,27997,212,0,16,50,28004,29,4,55996,0,1829,71,14,5474,281,4,0,2,1,0,9,10,0,19,550731,4,139986,0,1,90,10,12,0,0,16,0,0,0,16,25,0,0,1055,56018,107682888
add and remove key to/from account + get account and get storage capacity,94751,480,121,76,74,177,48,24072,8,16,37,511,186,2,417,136,45,0,1,10924,19291,1991,36,32,761,65,686,8,2,1459,299,17231,16,40,785,461,398,65,0,1173,8,1971,32,136,508,365,215,164,26,0,17044,687,132,50395,2613,52,72267,2,2,0,65,146,0,179,453505,52,712,0,65,786,162,108,0,24511,144,32,8,0,144,265,0,981,9730,591,36655536
load and save empty string on signers address + reference tx,10354,56,16,4,2,17,0,7504784,0,0,5,55,26,2,49,16,12,0,1,1214,2290,231,4,0,81,9,68,0,7667,156,35,1889,0,0,89,53,46,1,0,122,7665,212,0,16,52,117270,31,4,15332,0,1837,71,14,5503,285,4,0,2,2,0,9,10,0,19,184815,4,147924,0,1,90,10,12,0,0,16,0,0,0,16,25,0,0,1059,15354,92831504
copy array from storage and save a duplicate,10474,59,16,4,2,17,0,358184,0,0,5,55,26,4,49,16,12,2,1,1237,3177,231,4,0,81,9,69,0,535,158,34,1904,1,0,89,53,46,1,0,125,1066,214,0,16,53,3738,31,4,1601,0,1855,72,15,5568,292,4,21320,2,2,0,9,10,0,1618,56071,4,8529,1,1,90,10,12,0,16,16,0,0,0,16,28,0,4264,1079,1623,22194760
mint NFT + create new account and deploy contract,1776361,7857,2356,784,5013,17,67,97856,1171,0,395,8245,3536,2,8239,2746,402,1,1,200766,410214,39296,784,0,14901,1244,11380,0,3515,26675,6276,326179,0,0,14909,8243,7911,134,0,20014,0,36871,0,2746,9022,1372,3541,11524,67,0,321510,11771,2352,940149,47478,784,6281108,2,2,0,1244,1960,0,6004,8567708,784,8329,0,1173,14910,1960,2352,0,30525,3136,0,0,0,2746,4316,0,1366,179941,1978,128030816
get account and get storage used + borrow array from storage,10476,61,15,4,13135,17,0,2663664,0,0,5,56,26,3,49,16,15,1,1,1231,2672,231,4,0,81,9,68,0,2,157,34,1914,1,0,89,53,46,1,0,125,2713,213,0,16,55,32132,33,26270,2715,0,1855,70,13,5567,293,4,176345,2,3,0,9,10,0,8158,60579,5,66963,1,1,90,10,12,0,105072,16,2713,2713,0,16,28,0,35269,1075,15870,177735928
get public account + create new account and deploy contract,5249091,27975,9181,3811,66449,17,141,4216528,0,0,2543,29383,9755,143,21481,8335,1845,0,1,631063,960072,104853,1696,0,43932,3393,42511,0,2,83627,15123,926431,705,3384,42530,25715,21196,283,564,70624,0,110473,0,6643,26701,66171,11452,133603,143,705,934133,44910,9036,2795481,159478,2683,14946,2,2,0,3393,6496,141,301,23242891,3247,131768,564,1,42531,9457,5088,282,5217,6784,0,0,0,8335,16523,0,423,558294,67458,376195096
transfer tokens,10404,56,1485,4,3678,17,6,15688,490,2,5,54,26,2,49,17,9,0,1,1233,2287,231,4,247,81,9,72,245,982,157,34,1884,2,0,89,53,46,7,0,126,2450,213,247,16,50,1722,29,5885,494,0,1844,73,14,5533,285,5,0,2,1,735,9,11,0,5899,72732,6,5146,0,1963,90,10,12,0,15736,16,492,490,490,16,27,0,0,1069,1739,25315416
mint NFT + create new account,2100413,9297,2787,928,5249,17,2,108304,1292,0,467,9757,4184,2,9751,3250,474,1,1,237288,482184,46431,928,0,17637,1395,13466,0,3878,31571,7426,385812,0,0,17645,9755,9286,81,0,23683,0,43639,0,3250,10678,1375,4189,11946,2,0,380210,13929,2784,1111515,56187,928,31292886,2,2,0,1395,2320,0,6556,10097218,928,9123,0,1294,17646,2320,2784,0,31024,3712,0,0,0,3250,5108,0,1292,212650,1550,314118320
mint NFT + get account and get storage used,10317,56,16,4,9515,17,2,483408,712,0,5,55,26,2,49,16,12,1,1,1206,2166,231,4,0,81,9,68,0,2138,155,34,1886,0,0,89,53,46,4,0,123,0,211,0,16,52,7381,31,19744,2,0,1831,69,12,5484,284,4,4485244,2,2,0,9,10,0,3579,64245,4,18312,0,714,90,10,12,0,70408,16,0,0,0,16,25,0,712,1054,7402,195319328
create new account and deploy contract,1395924,6175,1851,616,257,17,51,3272,0,0,311,6480,2780,2,6475,2158,315,0,1,157777,320244,30882,616,0,11709,978,8943,0,2,20963,4932,256318,0,0,11717,6479,6217,103,0,15729,0,28975,0,2158,7088,158,2783,769,53,0,252648,9251,1848,738805,37309,616,5406,2,1,0,978,1540,0,121,6709236,616,103,0,1,11718,1540,1848,0,1887,2464,0,0,0,2158,3392,0,153,141407,636,63276712
transfer tokens + get account and get storage used,10481,58,3838,4,15501,17,6,421136,1274,2,5,55,26,2,49,17,12,0,1,1243,2167,231,4,639,81,9,73,637,2550,157,34,1899,2,0,89,53,46,7,0,128,6370,213,639,16,52,10410,31,27179,1278,0,1856,74,14,5574,291,5,0,2,2,1911,9,11,0,15307,113598,6,25265,0,5099,90,10,12,0,88368,16,1276,1274,1274,16,27,0,0,1077,10426,419290048
convert int to string and concatenate it + copy array from storage and save a duplicate,10555,61,17,4,2,17,0,2459992,0,0,5,56,26,4,49,16,15,2,1,1249,330520,231,4,0,81,9,71,0,801,158,35,1919,1,0,89,53,46,1,0,127,1598,214,0,16,55,32310,33,4,2399,0,1867,73,15,5612,297,4,31960,2,3,0,9,10,0,2416,60672,4,66204,1,1,90,10,12,0,16,16,0,0,0,16,28,0,6392,1088,55839,87483936
mint NFT + get account and get storage used,10317,56,16,4,18088,17,2,853968,1724,0,5,55,26,2,49,16,12,1,1,1206,2246,231,4,0,81,9,68,0,5174,155,34,1886,0,0,89,53,46,4,0,123,0,211,0,16,52,12918,31,37902,2,0,1831,69,12,5484,284,4,107071606,2,2,0,9,10,0,8639,89547,4,34446,0,1726,90,10,12,0,130896,16,0,0,0,16,25,0,1724,1054,12939,687834592
transfer tokens + add and remove key to/from account,10501,58,2669,4,6633,17,6,102608,884,2,5,55,26,2,49,17,13,0,1,1248,2316,231,4,444,81,9,75,442,1770,157,35,1900,2,0,89,53,46,7,0,129,4420,213,444,16,52,4134,31,10613,888,0,1859,75,14,5586,291,5,228072,2,2,1326,9,11,0,10627,93350,6,11348,0,3539,90,10,12,0,103680,16,886,884,884,16,27,0,3096,1079,4150,134364528
create new account and deploy contract + copy array from storage,609573,2822,995,264,102,17,20,895056,0,0,205,3096,1166,23,2689,996,155,1,1,71140,131865,12991,244,0,4981,409,4330,0,2,9237,2056,109862,21,200,5069,2893,2606,41,80,7446,1330,12693,0,876,3075,9378,1253,304,1352,100,109464,4472,973,323696,17077,304,22070,2,3,0,409,650,20,4049,2822163,344,18662,81,1,5070,790,732,40,748,976,0,0,0,956,1569,0,4050,62802,1594,28043448
get signer address,10235,54,15,4,2,17,0,5024264,0,0,5,54,26,2,49,16,9,0,1,1194,2166,231,4,0,81,9,66,0,2,155,34,1871,0,0,89,53,46,1,0,121,0,211,0,16,50,78509,29,4,2,0,1819,68,12,5439,278,4,0,2,1,0,9,10,0,19,46257,4,78505,0,1,90,10,12,0,0,16,0,0,0,16,25,0,0,1046,24,87618896
get account and get storage used + mint NFT,10317,56,16,4,30795,17,2,1323840,3675,0,5,55,26,2,49,16,12,1,1,1206,2166,231,4,0,81,9,68,0,11027,155,34,1886,0,0,89,53,46,4,0,123,0,211,0,16,52,19772,31,65267,2,0,1831,69,12,5484,284,4,183672825,2,2,0,9,10,0,18394,138322,4,57909,0,3677,90,10,12,0,216944,16,0,0,0,16,25,0,3675,1054,19793,237183176
get signer receiver + load and save long string on signers address,10431,57,16,4,64742,17,5,4076048,0,2,5,55,26,2,49,16,12,0,1,1233,2210,231,4,16187,81,9,71,16185,47505,157,35,1895,1,0,89,53,46,6,0,125,63688,213,16187,16,52,63696,31,129484,111195,0,1848,73,15,5548,287,5,0,2,2,0,9,10,0,16204,1193570,5,318442,0,32373,90,10,12,0,40,16,16187,16185,0,16,26,0,0,1070,127400,436865696
borrow array from storage + mint NFT,10470,61,15,4,11960,17,2,1684608,2989,0,5,56,26,3,49,16,15,2,1,1230,2672,231,4,0,81,9,68,0,8969,157,34,1914,1,0,89,53,46,4,0,124,2151,213,0,16,55,18054,33,26911,2153,0,1853,69,13,5564,292,4,106282194,2,3,0,9,10,0,21417,132562,5,53190,1,2991,90,10,12,0,71760,16,2151,2151,0,16,28,0,30952,1073,5167,166383840
convert int to string and concatenate it,10250,54,15,4,2,17,0,4104944,0,0,5,54,26,2,49,16,9,0,1,1199,723461,231,4,0,81,9,68,0,2,155,35,1871,0,0,89,53,46,1,0,122,0,211,0,16,50,57018,29,4,2,0,1821,69,12,5449,278,4,0,2,1,0,9,10,0,19,46260,4,114027,0,1,90,10,12,0,0,16,0,0,0,16,25,0,0,1049,114050,144750072
emit event,10240,54,15,4,9354,17,1,598408,9350,0,5,54,26,2,49,16,9,0,1,1196,2166,231,4,0,81,9,67,0,9352,155,34,1871,0,0,89,53,46,3,0,121,0,211,0,16,50,9355,29,10,2,0,1819,68,12,5443,278,4,0,2,1,0,9,10,0,9369,46315,4,9351,0,1,90,10,12,0,16,16,0,0,0,16,25,0,0,1046,27,68590784
call empty contract function + get account and get balance,16321077,75266,26721,7089,4364,25632,3271,3838672,59979,1090,5455,82895,31091,547,71989,26721,3827,0,1,1903801,3542021,347396,6544,1635,133606,10364,116153,545,59436,247585,55079,2941616,545,5450,135794,77443,69261,4908,2180,199593,545,340291,1635,23451,82347,61075,33276,10365,1637,2725,2931751,119969,26172,8666079,457539,8179,0,2,2,0,10364,17450,545,77983,75709850,9269,62161,2180,3271,135795,21265,19632,1090,39256,26176,1635,545,0,25631,41990,0,0,1680744,27277,379093936
create new account and deploy contract,3053233,13495,4047,1348,562,17,112,7176,0,0,677,14166,6074,2,14161,4720,681,0,1,345047,705139,67543,1348,0,25617,2137,19557,0,2,45851,10788,560647,0,0,25625,14165,13598,225,0,34395,0,63379,0,4720,15506,341,6077,1684,114,0,552646,20231,4044,1615924,81595,1348,11872,2,1,0,2137,3370,0,243,14677898,1348,225,0,1,25626,3370,4044,0,4144,5392,0,0,0,4720,7418,0,336,309279,1368,168688416
add key to account,10250,54,15,4,2,17,0,182280,0,0,5,54,26,2,49,16,9,0,1,1199,2315,231,4,0,81,9,68,0,2,155,35,1871,0,0,89,53,46,1,0,122,0,211,0,16,50,2853,29,4,2,0,1821,69,12,5449,278,4,415808,2,1,0,9,10,0,19,46271,4,2849,0,1,90,10,12,0,207904,16,0,0,0,16,25,0,5696,1048,2872,173045704
get public account,10241,54,15,4,41135,17,0,2632520,0,0,5,54,26,2,49,16,9,0,1,1196,2166,231,4,0,81,9,67,0,2,155,34,1871,0,0,89,53,46,1,0,121,0,211,0,16,50,41138,29,82270,2,0,1820,69,12,5443,279,4,0,2,1,0,9,10,0,19,46268,4,82267,0,1,90,10,12,0,0,16,0,0,0,16,25,0,0,1047,41157,131296872
get account and get storage used,10246,54,15,4,6938,17,0,443912,0,0,5,54,26,2,49,16,9,0,1,1197,2246,231,4,0,81,9,67,0,2,155,34,1871,0,0,89,53,46,1,0,122,0,211,0,16,50,6941,29,13876,2,0,1821,69,12,5446,279,4,0,2,1,0,9,10,0,19,46279,4,13873,0,1,90,10,12,0,55488,16,0,0,0,16,25,0,0,1048,6960,92483648
transfer tokens,10404,56,6117,4,15258,17,6,65096,2034,2,5,54,26,2,49,17,9,0,1,1233,2167,231,4,1019,81,9,72,1017,4070,157,34,1884,2,0,89,53,46,7,0,126,10170,213,1019,16,50,7126,29,24413,2038,0,1844,73,14,5533,285,5,0,2,1,3051,9,11,0,24427,153021,6,21358,0,8139,90,10,12,0,65144,16,2036,2034,2034,16,27,0,0,1069,7143,84485264
load and save long string on signers address + get public account,10370,56,17,4,18220,17,0,2076624,0,0,5,55,26,2,49,16,12,0,1,1217,2210,231,4,0,81,9,69,0,14231,156,35,1890,0,0,89,53,46,1,0,123,14229,212,0,16,52,32455,31,36440,28460,0,1840,72,14,5512,287,4,0,2,2,0,9,10,0,19,302994,4,107583,0,1,90,10,12,0,0,16,0,0,0,16,25,0,0,1062,46700,128111520
load and save long string on signers address + borrow array from storage,10528,61,16,4,2,17,0,7808048,0,0,5,56,26,3,49,16,15,1,1,1242,2835,231,4,0,81,9,69,0,47505,158,35,1918,1,0,89,53,46,1,0,125,54598,214,0,16,55,97176,33,4,102103,0,1863,72,15,5595,295,4,461175,2,3,0,9,10,0,21304,937590,5,343942,1,1,90,10,12,0,8,16,7095,7095,0,16,28,0,92235,1082,102125,341682248
get account and get balance + add and remove key to/from account,9647159,44492,15795,4190,2578,15151,1932,87224,322,644,3225,48999,18380,324,42553,15794,2267,0,1,1125314,2080825,205345,3868,966,78971,6127,68656,322,2,146343,32557,1738755,322,3220,80267,45777,40940,2899,1288,117977,322,201139,966,13862,48674,1897,19673,6122,968,1610,1732908,70911,15468,5122401,270443,4834,204425,2,2,0,6127,10314,322,10967,44750307,5478,3462,1288,1933,80268,12568,11604,644,90709,15472,966,322,0,15150,24819,0,2775,993462,17049,120852704
load and save empty string on signers address,10298,54,16,4,2,17,0,79368,0,0,5,54,26,2,49,16,9,0,1,1208,2170,231,4,0,81,9,68,0,1242,156,35,1875,0,0,89,53,46,1,0,122,1240,212,0,16,50,1247,29,4,2482,0,1829,71,14,5474,281,4,0,2,1,0,9,10,0,19,69104,4,6201,0,1,90,10,12,0,0,16,0,0,0,16,25,0,0,1055,2504,6338808
get signer vault + borrow array from storage,10512,62,14,4,72172,17,1,7077296,0,0,5,56,26,3,49,16,15,1,1,1239,2792,231,4,0,81,9,68,0,2,158,34,1918,2,0,89,53,46,2,0,124,43180,214,0,16,55,85758,33,144344,43182,0,1860,70,14,5585,293,4,461175,2,3,0,9,10,0,57389,623844,6,178597,1,108256,90,10,12,0,32,16,43180,43180,0,16,29,0,92235,1079,43204,346081056
load and save empty string on signers address + reference tx,10354,56,16,4,2,17,0,2322128,0,0,5,55,26,2,49,16,12,0,1,1214,2170,231,4,0,81,9,68,0,24878,156,35,1889,0,0,89,53,46,1,0,122,24876,212,0,16,52,36291,31,4,49754,0,1837,71,14,5503,285,4,0,2,2,0,9,10,0,19,494613,4,135789,0,1,90,10,12,0,0,16,0,0,0,16,25,0,0,1059,49776,96290920
,617,6,2,0,7,6,1,0,0,0,0,6,4,1,4,1,2,0,1,97,1589,16,0,0,4,2,6,0,3,11,3,100,0,0,7,6,3,3,0,12,0,13,0,1,1,6,5,19,3,0,91,6,0,338,19,0,1560,1,0,0,2,0,0,8,2399,0,2,0,2,7,0,0,0,772,0,0,0,0,1,1,0,4,72,18,2759784
copy array from storage + get account and get available balance,2381312,10541,3159,1052,2098,5257,1572,1191600,786,524,529,11060,4742,3,11053,3684,539,1,1,268994,547370,52631,1052,786,19993,1581,15264,262,2,35789,8418,437358,1,0,20001,11057,10526,2097,0,26849,2004,49469,786,3684,12107,13512,4749,4720,2530,0,431011,15790,3157,1260284,63697,1052,26130,2,3,0,1581,2630,0,13367,11666779,1052,29106,1,1573,20002,2630,3156,0,50312,4208,786,262,0,3684,5792,0,5226,241067,9888,120712944
add key to account + create new account,381625,2037,665,274,12,17,0,65360,0,0,185,2135,716,12,1569,606,142,0,1,45839,70315,7641,124,0,3191,239,3079,0,2,6075,1105,67430,50,240,3099,1873,1536,11,40,5122,0,8031,0,486,1942,1027,841,44,2,50,67914,3250,652,203213,11575,194,147606,2,2,0,239,470,10,29,1686221,234,1023,40,1,3100,680,372,20,73803,496,0,0,0,606,1196,0,2022,40536,1065,65355680
convert int to string,10239,54,15,4,2,17,0,19362176,0,0,5,54,26,2,49,16,9,0,1,1196,1810292,231,4,0,81,9,67,0,2,155,34,1871,0,0,89,53,46,1,0,121,0,211,0,16,50,268924,29,4,2,0,1819,68,12,5442,278,4,0,2,1,0,9,10,0,19,46242,4,268920,0,1,90,10,12,0,0,16,0,0,0,16,25,0,0,1047,268943,386470248
emit event + get account and get storage capacity,242439,1222,302,202,6759,457,133,421072,6579,44,93,1309,466,2,1061,346,100,0,1,27914,48850,5071,92,88,1951,163,1762,22,6559,3741,760,44082,44,110,2003,1175,1014,179,0,3005,22,5051,88,346,1306,6651,537,450,68,0,43653,1763,342,128948,6686,136,0,2,2,0,163,384,0,7016,1165929,136,6713,0,177,2004,428,276,0,1776,368,88,22,0,368,685,0,0,24902,687,31118672
get account and get balance + get account and get storage used,8809155,40628,14422,3826,7355,13835,1764,338896,294,588,2945,44743,16784,296,38857,14422,2070,0,1,1027561,1899936,187509,3532,882,72111,5595,62690,294,2,133631,29728,1587722,294,2940,73295,41801,37384,2647,1176,107728,294,183667,882,12658,44446,5889,17965,15592,884,1470,1582377,64750,14124,4677441,246951,4414,0,2,2,0,5595,9418,294,10015,40862980,5002,11474,1176,1765,73296,11476,10596,588,61176,14128,882,294,0,13834,22663,0,0,907164,19725,81263120
call empty contract function + get signer vault,10353,57,15,4,402,17,2,2279504,35418,0,5,55,26,2,49,16,12,0,1,1214,2287,231,4,0,81,9,68,0,35420,156,34,1890,1,0,89,53,46,4,0,122,199,212,0,16,52,35625,31,806,201,0,1836,69,13,5502,284,4,0,2,2,0,9,10,0,35636,49937,5,35818,0,598,90,10,12,0,40,16,199,199,0,16,26,0,0,1058,226,169161888
borrow array from storage,10399,59,14,4,2,17,0,3560936,0,0,5,55,26,3,49,16,12,1,1,1221,2672,231,4,0,81,9,67,0,2,157,34,1899,1,0,89,53,46,1,0,123,5299,213,0,16,53,37100,31,4,5301,0,1843,69,13,5526,287,4,344435,2,2,0,9,10,0,15916,73410,5,79486,1,1,90,10,12,0,8,16,5299,5299,0,16,28,0,68887,1067,5323,125509656
transfer tokens + get public account,10476,58,1870,4,27881,17,6,1507344,618,2,5,55,26,2,49,17,12,0,1,1242,2167,231,4,311,81,9,73,309,1238,157,34,1899,2,0,89,53,46,7,0,127,3090,213,311,16,52,25414,31,53907,622,0,1855,74,14,5571,291,5,0,2,2,927,9,11,0,7435,79475,6,52977,0,2475,90,10,12,0,19832,16,620,618,618,16,27,0,0,1076,25430,110032696
load and save long string on signers address,10298,54,16,4,2,17,0,710280,0,0,5,54,26,2,49,16,9,0,1,1208,2330,231,4,0,81,9,68,0,11100,156,35,1875,0,0,89,53,46,1,0,122,11098,212,0,16,50,11105,29,4,22198,0,1829,71,14,5474,281,4,0,2,1,0,9,10,0,19,246549,4,55491,0,1,90,10,12,0,0,16,0,0,0,16,25,0,0,1055,22220,42965832
